Wall time,Step,Value
1676108867.5828922,1578300,-7.9685163497924805
1676108884.9219131,1581300,-7.499194622039795
1676108902.0875347,1584300,-7.382274150848389
1676108919.4111402,1587300,-10.12804126739502
1676108936.0513048,1590300,-7.3822245597839355
1676108953.5013914,1593300,-7.832461357116699
1676108969.670132,1596300,-7.7072625160217285
1676108986.0978212,1599300,-7.584277153015137
1676109004.4667592,1602300,-7.791259765625
1676109021.5711923,1605300,-7.58690881729126
1676109039.3790464,1608300,-7.436634540557861
1676109056.5576284,1611300,-7.672206878662109
1676109075.1716979,1614300,-8.318151473999023
1676109093.5543454,1617300,-7.8565263748168945
1676109109.6832342,1620300,-7.647968769073486
1676109126.2452374,1623300,-16.211666107177734
1676109144.1343563,1626300,-7.814209938049316
1676109162.4252226,1629300,-7.630763053894043
1676109180.668625,1632300,-7.930731773376465
1676109198.55293,1635300,-7.911787033081055
1676109216.912475,1638300,-7.52584171295166
1676109233.9834542,1641300,-7.699075698852539
1676109251.8833864,1644300,-7.653345584869385
1676109268.8110297,1647300,-7.431933403015137
1676109284.5712278,1650300,-9.10263729095459
1676109303.219049,1653300,-7.77700138092041
1676109320.3762498,1656300,-7.961248874664307
1676109338.3535826,1659300,-7.8914899826049805
1676109355.3183076,1662300,-7.720613956451416
1676109372.764681,1665300,-7.539969444274902
1676109390.6989343,1668300,-7.790566444396973
1676109407.805065,1671300,-7.675863742828369
1676109424.843196,1674300,-8.143462181091309
1676109441.4628112,1677300,-7.960433006286621
1676109458.153415,1680300,-7.529554843902588
1676109475.4351926,1683300,-8.559673309326172
1676109493.068237,1686300,-7.537436485290527
1676109510.9073296,1689300,-7.776442527770996
1676109526.898228,1692300,-71.77214050292969
1676109544.3166313,1695300,-10.106542587280273
1676109561.797976,1698300,-8.969202041625977
1676109579.268903,1701300,-8.11801815032959
1676109597.010696,1704300,-7.783149719238281
1676109613.9575396,1707300,-7.9051103591918945
1676109632.0926518,1710300,-7.317742347717285
1676109649.8577442,1713300,-7.603025913238525
1676109666.61887,1716300,-8.043696403503418
1676109683.782344,1719300,-8.176680564880371
1676109700.4811265,1722300,-7.5606465339660645
1676109717.8468122,1725300,-7.567141056060791
1676109735.2215564,1728300,-7.716265678405762
1676109753.06968,1731300,-8.13216781616211
1676109770.8608787,1734300,-7.870519161224365
1676109788.1663353,1737300,-7.615879535675049
1676109805.3871949,1740300,-7.661455154418945
1676109821.9490569,1743300,-7.765206813812256
1676109839.078668,1746300,-7.6979851722717285
1676109857.3036377,1749300,-7.5396409034729
1676109873.8176632,1752300,-7.853636264801025
1676109891.6803772,1755300,-7.472167491912842
1676109908.442298,1758300,-8.504240989685059
1676109925.4038208,1761300,-7.408818244934082
1676109942.9992723,1764300,-7.452993869781494
1676109960.6057174,1767300,-7.876761436462402
1676109978.0042553,1770300,-7.627874851226807
1676109995.3069448,1773300,-7.920150279998779
1676110012.3664918,1776300,-7.715704441070557
1676110029.5061612,1779300,-7.556352138519287
1676110046.889006,1782300,-8.267227172851562
1676110063.4309509,1785300,-7.378256797790527
1676110080.367189,1788300,-7.736680030822754
1676110097.9903076,1791300,-7.378378391265869
1676110115.0255275,1794300,-7.815737247467041
1676110132.1581507,1797300,-7.622956275939941
1676110149.7507865,1800300,-7.651113033294678
1676110167.2061613,1803300,-8.20101261138916
1676110184.0161357,1806300,-7.593114376068115
1676110201.5190008,1809300,-7.661510944366455
1676110218.8013785,1812300,-7.620168685913086
1676110235.9909487,1815300,-7.687314033508301
1676110253.43761,1818300,-8.341233253479004
1676110270.2764547,1821300,-7.902721405029297
1676110289.214601,1824300,-7.599623203277588
1676110306.4203205,1827300,-7.420104503631592
1676110324.0190341,1830300,-7.149106979370117
1676110340.1485553,1833300,-7.760944843292236
1676110357.8018193,1836300,-8.20857048034668
1676110375.8369331,1839300,-7.535383701324463
1676110393.7338026,1842300,-7.756275653839111
1676110411.7715576,1845300,-8.980719566345215
1676110428.5317953,1848300,-7.722764015197754
1676110445.0174403,1851300,-7.591916561126709
1676110460.8045583,1854300,-7.522735118865967
1676110478.7669787,1857300,-8.18380069732666
1676110495.1577415,1860300,-7.906363487243652
1676110512.2258787,1863300,-7.570595741271973
1676110530.2903368,1866300,-7.661961078643799
1676110547.0608675,1869300,-7.742727279663086
1676110563.5607347,1872300,-8.310776710510254
1676110581.2958498,1875300,-7.6848530769348145
1676110598.508504,1878300,-7.657932281494141
1676110615.541403,1881300,-7.591922283172607
1676110633.0863807,1884300,-7.3983025550842285
1676110649.8642764,1887300,-7.608127117156982
1676110667.3846505,1890300,-7.448338508605957
1676110685.2455359,1893300,-7.413609981536865
1676110701.8289008,1896300,-7.664032459259033
1676110718.997038,1899300,-8.487715721130371
1676110736.1176167,1902300,-7.365147590637207
1676110752.4033375,1905300,-7.920785427093506
1676110769.18651,1908300,-7.747614860534668
1676110786.6470008,1911300,-8.171187400817871
1676110804.574291,1914300,-8.103760719299316
1676110822.315133,1917300,-8.08968448638916
1676110838.0093236,1920300,-7.733909606933594
1676110854.6989863,1923300,-7.944853782653809
1676110872.3016965,1926300,-7.865582466125488
1676110888.5985055,1929300,-8.017027854919434
1676110905.4211297,1932300,-7.724936485290527
1676110922.46679,1935300,-8.227181434631348
1676110940.2663236,1938300,-7.996352672576904
1676110957.5916822,1941300,-7.459756851196289
1676110974.5036154,1944300,-7.645711898803711
1676110992.6494868,1947300,-7.703573226928711
1676111010.2087977,1950300,-7.509792804718018
1676111027.4027383,1953300,-8.15805435180664
