Wall time,Step,Value
1676023576.592904,1455300,-8.491293907165527
1676023593.9255784,1458300,-9.262062072753906
1676023611.0141618,1461300,-8.790580749511719
1676023628.465933,1464300,-8.530661582946777
1676023645.6702044,1467300,-8.960721015930176
1676023662.967511,1470300,-8.257218360900879
1676023681.6340463,1473300,-8.560019493103027
1676023699.2170508,1476300,-9.056737899780273
1676023716.400924,1479300,-8.054520606994629
1676023734.873107,1482300,-8.131509780883789
1676023752.0311985,1485300,-7.70580530166626
1676023769.086047,1488300,-8.745264053344727
1676023787.1498857,1491300,-9.296178817749023
1676023804.3517995,1494300,-8.276619911193848
1676023823.3089561,1497300,-9.916058540344238
1676023841.562178,1500300,-7.634261131286621
1676023859.311786,1503300,-7.801623821258545
1676023877.8624773,1506300,-7.81929874420166
1676023894.9534738,1509300,-7.5267415046691895
1676023913.1075711,1512300,-10.320182800292969
1676023930.7423656,1515300,-9.946305274963379
1676023948.0009327,1518300,-7.903811454772949
1676023965.5246184,1521300,-9.492775917053223
1676023982.599932,1524300,-8.158897399902344
1676023998.6943898,1527300,-8.187325477600098
1676024015.801936,1530300,-8.064614295959473
1676024032.5846398,1533300,-9.584266662597656
1676024049.6801906,1536300,-8.353589057922363
1676024066.3668962,1539300,-9.543017387390137
1676024083.2229896,1542300,-11.232454299926758
1676024101.051725,1545300,-7.990016937255859
1676024117.9186795,1548300,-7.808061122894287
1676024134.7706914,1551300,-7.978360176086426
1676024152.112148,1554300,-7.886435508728027
1676024170.0848522,1557300,-8.5701322555542
1676024187.160155,1560300,-8.315282821655273
1676024204.7912958,1563300,-8.97736644744873
1676024222.3397353,1566300,-8.415802955627441
1676024238.845588,1569300,-9.303010940551758
1676024256.0244715,1572300,-8.218188285827637
1676024273.0665455,1575300,-7.822981357574463
1676024290.225854,1578300,-8.58167839050293
1676024306.880885,1581300,-8.887619018554688
1676024323.53285,1584300,-10.536097526550293
1676024340.3339486,1587300,-8.362417221069336
1676024357.1274576,1590300,-8.457906723022461
1676024374.1519566,1593300,-8.609546661376953
1676024392.3633301,1596300,-9.281632423400879
1676024409.793857,1599300,-8.278640747070312
1676024427.2281199,1602300,-8.582502365112305
1676024445.0428386,1605300,-9.302552223205566
1676024462.1650994,1608300,-8.112327575683594
